2024-05-06 14:17:33,18.584
2024-05-06 15:54:17,18.908
2024-05-06 22:35:32,17.036
2024-05-06 23:02:15,16.131
2024-05-07 00:24:06,16.624
2024-05-07 01:56:10,17.180
2024-05-07 02:21:20,15.871
2024-05-07 02:56:33,17.939
2024-05-07 06:03:14,17.637
2024-05-07 07:56:27,17.907
2024-05-07 08:20:33,18.256
2024-05-07 09:10:22,18.286
2024-05-07 10:01:09,18.913
2024-05-07 10:56:26,17.712
2024-05-07 11:21:06,21.669
2024-05-07 15:39:22,20.154
2024-05-07 17:06:27,19.177
2024-05-07 17:50:22,15.999
2024-05-07 19:19:10,15.992
2024-05-07 19:45:21,17.464
2024-05-07 21:01:29,16.837
2024-05-07 21:45:15,18.208
2024-05-07 22:24:26,16.145
2024-05-08 00:29:14,16.378
2024-05-08 03:01:30,16.612
2024-05-08 03:53:04,20.264
2024-05-08 09:39:03,17.687
2024-05-08 10:28:21,20.209
2024-05-08 10:54:31,17.994
2024-05-08 14:33:06,17.940
2024-05-08 14:58:26,29.546
2024-05-08 15:24:06,17.656
2024-05-08 15:48:05,19.284
2024-05-08 16:41:30,19.945
2024-05-08 19:02:30,15.906
2024-05-08 19:32:13,17.384
2024-05-08 19:57:13,16.588
2024-05-08 20:50:17,31.815
2024-05-08 22:23:29,15.578
2024-05-09 04:55:06,15.660
2024-05-09 05:46:26,16.652
2024-05-09 06:11:04,15.778
2024-05-09 06:37:04,16.797
2024-05-09 07:02:27,18.079
2024-05-09 07:53:23,17.898
2024-05-09 08:22:23,16.868
2024-05-09 09:38:31,16.058
2024-05-09 10:04:08,17.619
2024-05-09 10:30:29,14.884
2024-05-09 11:32:29,16.889
2024-05-09 12:23:03,17.233
2024-05-09 13:13:09,15.815
2024-05-09 15:41:31,15.944
2024-05-09 16:32:20,16.763
2024-05-09 18:35:19,15.728
2024-05-09 20:11:11,17.981
2024-05-09 21:32:26,16.931
2024-05-09 22:37:17,15.834
2024-05-09 23:51:17,17.803
2024-05-10 01:01:24,16.801
2024-05-10 03:30:03,16.143
2024-05-10 10:18:18,17.399
2024-05-10 10:44:05,16.291
2024-05-10 12:14:32,16.832
2024-05-10 12:44:05,16.721
2024-05-10 13:08:11,17.326
2024-05-10 13:59:05,16.093
2024-05-10 14:48:21,15.664
2024-05-10 15:59:28,17.102
2024-05-10 17:50:16,18.743
2024-05-10 18:39:05,17.882
2024-05-10 23:14:29,15.909
2024-05-10 23:40:12,16.250
2024-05-11 00:31:33,17.061
2024-05-11 01:41:09,18.025
2024-05-11 02:07:23,16.881
2024-05-11 03:02:03,16.249
2024-05-11 04:10:25,16.293
2024-05-11 05:23:03,16.069
2024-05-11 06:49:10,16.332
2024-05-11 07:13:21,17.178
2024-05-11 07:43:27,17.879
2024-05-11 08:08:24,17.223
2024-05-11 08:31:08,15.779
2024-05-11 13:14:25,16.991
2024-05-11 13:54:28,15.994
2024-05-11 16:04:30,16.593
