2024-05-10 16:55:27,12.668
2024-05-10 21:13:31,15.642
2024-05-11 05:26:10,12.418
2024-05-11 06:14:14,12.698
2024-05-11 07:45:29,13.236
2024-05-11 09:28:33,13.215
2024-05-11 12:02:14,13.755
2024-05-11 17:09:14,14.185
2024-05-11 18:38:16,13.398
2024-05-11 20:25:31,15.237
2024-05-11 21:44:30,14.170
2024-05-12 04:37:04,14.703
2024-05-12 14:22:12,15.512
2024-05-12 14:48:22,12.688
2024-05-12 17:32:04,14.660
2024-05-12 18:58:25,14.291
2024-05-13 10:21:29,13.671
2024-05-13 22:00:27,16.324
2024-05-14 05:21:20,13.579
2024-05-14 08:44:32,12.699
2024-05-15 01:53:04,13.917
2024-05-15 04:28:09,13.043
2024-05-15 18:17:04,15.782
2024-05-15 20:53:15,15.160
2024-05-16 01:42:20,12.112
2024-05-16 04:29:33,12.202
2024-05-16 14:25:08,17.669
2024-05-16 21:27:04,15.723
2024-05-17 01:29:07,13.877
2024-05-17 02:52:10,13.207
2024-05-17 08:37:09,14.095
2024-05-17 20:01:20,16.374
2024-05-17 21:26:28,16.283
2024-05-18 04:41:15,12.404
2024-05-18 09:51:03,13.533
2024-05-18 19:21:13,15.338
2024-05-19 00:05:21,15.272
2024-05-19 15:25:31,13.112
2024-05-19 16:48:18,15.194
2024-05-19 21:55:24,16.869
2024-05-20 05:14:20,13.526
2024-05-20 14:46:21,12.183
2024-05-21 01:08:32,13.685
2024-05-21 11:43:05,14.790
2024-05-22 07:19:08,13.787
2024-05-22 09:42:29,13.072
2024-05-22 18:10:08,14.559
2024-05-23 05:29:19,12.608
2024-05-23 14:37:07,12.628
2024-05-24 01:49:21,13.970
2024-05-24 04:40:22,13.627
2024-05-24 05:05:30,14.159
2024-05-24 18:14:20,16.630
2024-05-26 17:16:26,15.117
2024-05-26 22:42:19,15.684
2024-05-27 18:37:05,16.105
2024-05-28 05:45:30,13.744
2024-05-29 08:01:25,12.737
2024-05-29 19:02:15,16.119
2024-05-29 20:19:06,15.008
2024-05-29 21:51:11,15.288
2024-05-30 09:20:07,14.750
2024-05-30 10:40:19,14.595
2024-05-30 11:51:15,14.386
2024-05-30 15:32:30,13.830
2024-05-30 21:10:24,15.179
2024-05-31 02:58:03,13.048
2024-05-31 10:56:24,12.534
2024-05-31 11:22:23,14.848
2024-05-31 18:58:11,14.867
2024-06-01 04:35:22,12.438
2024-06-02 05:29:05,14.323
2024-06-02 11:49:26,15.988
2024-06-04 18:34:26,15.284
2024-06-05 07:58:28,12.906
2024-06-05 08:23:14,14.807
2024-06-06 17:15:33,13.821
2024-06-07 12:57:25,16.826
2024-06-07 16:58:15,13.834
2024-06-07 19:34:32,15.231
2024-06-07 23:42:20,13.787
2024-06-08 00:08:18,14.284
2024-06-08 09:52:30,13.278
2024-06-08 23:08:12,13.203
2024-06-08 23:48:06,14.041
2024-06-09 02:21:31,13.377
2024-06-09 05:40:12,13.540
2024-06-10 03:36:05,14.097
2024-06-10 17:25:27,13.735
2024-06-10 18:17:32,14.668
2024-06-10 22:09:29,16.511
2024-06-11 05:13:30,12.076
2024-06-11 06:30:24,13.008
2024-06-12 02:35:05,13.533
2024-06-12 14:56:11,14.001
2024-06-12 20:40:10,15.569
2024-06-13 01:07:07,12.977
2024-06-13 11:16:22,14.872
2024-06-14 04:54:11,12.969
2024-06-14 07:59:04,14.428
2024-06-14 11:11:10,13.437
2024-06-16 01:45:25,12.975
2024-06-16 09:07:05,13.613
2024-06-16 22:16:13,14.787
2024-06-17 03:12:30,13.764
2024-06-17 13:16:15,13.136
2024-06-18 13:13:05,13.965
2024-06-19 17:37:23,12.796
2024-06-20 02:29:16,13.757
2024-06-21 03:54:11,12.896
2024-06-21 07:45:33,12.334
2024-06-21 19:03:04,14.841
2024-06-22 03:08:17,13.121
2024-06-22 08:10:21,14.295
2024-06-23 09:20:29,13.141
2024-06-23 09:46:31,13.266
2024-06-24 08:27:23,13.718
2024-06-24 12:07:08,12.480
2024-06-24 16:05:33,12.401
2024-06-24 16:31:10,13.370
2024-06-24 17:22:26,14.145
2024-06-24 22:33:23,14.691
2024-06-25 00:45:27,14.448
2024-06-25 19:46:32,15.249
2024-06-26 01:35:11,12.465
2024-06-26 02:26:05,12.833
2024-06-26 16:05:23,13.912
2024-06-27 08:28:23,14.347
2024-06-28 18:02:08,15.455
2024-06-29 00:17:32,13.183
2024-06-29 01:43:31,12.483
2024-06-29 02:45:29,12.474
2024-06-30 11:54:06,13.555
2024-06-30 17:43:23,14.539
2024-06-30 21:16:17,14.918
2024-07-02 00:41:21,12.543
2024-07-02 07:12:10,12.860
2024-07-02 20:22:21,14.555
2024-07-03 14:42:30,14.127
2024-07-03 17:27:18,14.067
2024-07-04 11:06:25,13.427
2024-07-04 14:19:26,13.301
2024-07-04 22:36:10,12.435
2024-07-04 23:51:22,14.164
2024-07-05 20:57:32,15.111
2024-07-05 21:52:19,15.449
2024-07-08 22:49:28,15.405
2024-07-09 10:28:19,12.892
2024-07-09 19:39:04,15.789
2024-07-10 18:41:27,14.899
2024-07-12 02:12:07,12.492
2024-07-12 03:40:28,13.975
2024-07-13 05:16:28,12.877
2024-07-14 02:58:12,12.723
2024-07-14 23:03:04,13.895
