entity,cluster_0,cluster_1,total_time
gru03,0.757743709361201,0.2422562906387994,1052.062511574074
gru05,0.0,1.0000000000000002,728.7591666666666
gru06,0.06788615924620398,0.9321138407537959,904.0158217592594
rnp_rj,0.34876942437286,0.6512305756271399,1077.1118518518517
rnp_sp,0.13519251413599656,0.8648074858640031,1075.3304861111112
