timestamp_start,timestamp_end,time,throughput_download,rtt_download,throughput_upload,rtt_upload,throughput_download_std,rtt_download_std,throughput_upload_std,rtt_upload_std,event,client_client01,client_client02,client_client03,client_client04,client_client05,client_client06,client_client07,client_client08,client_client09,client_client10,client_client11,client_client12,client_client13,client_client14,client_client15,client_client16,site_gru03,site_gru05,site_gru06,site_rnp_rj,site_rnp_sp,cluster,probability_cluster_0,probability_cluster_1,rtt_download_outliers_rate,rtt_upload_outliers_rate,throughput_download_outliers_rate,throughput_upload_outliers_rate
2024-05-01 03:06:15,2024-06-02 06:00:26,32.12096064814815,519.0047192982456,9.601447368421054,268.52964999999995,13.897298245614035,5.387550755726486,0.4313820243846599,0.8732841989325512,0.7864902342885572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.09652802700236118,0.9034719729976388,0.0,0.0,0.0,0.0
2024-06-02 06:00:26,2024-07-09 15:38:40,37.401550925925925,519.0047192982456,9.601447368421054,268.69235000000003,13.897298245614035,5.387550755726486,0.4313820243846599,0.557301418491496,0.7864902342885572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.09657854273905608,0.9034214572609439,0.0,0.0,0.0,0.0
2024-07-09 15:38:40,2024-07-23 13:08:11,13.895497685185186,519.0047192982456,9.601447368421054,268.69235000000003,13.897298245614035,5.387550755726486,0.4313820243846599,0.557301418491496,0.7864902342885572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.09657854273905608,0.9034214572609439,0.0,0.0,0.0,0.0
2024-05-01 00:37:17,2024-05-15 02:14:20,14.067395833333334,518.0364000000001,7.383750000000001,250.56615939787486,10.1281,8.73990411485401,4.055100555246183,29.010253676904394,2.443375101004863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2625802615167747,0.7374197384832253,0.008583690987124463,0.008583690987124463,0.0,0.0
2024-05-15 02:14:20,2024-05-21 03:16:10,6.042939814814815,520.57305,21.5041,250.56615939787486,9.769950000000001,4.21032430898644,22.290768199791643,29.010253676904394,1.1740980177409202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5300856886784584,0.4699143113215416,0.03361344537815126,0.0,0.0,0.0
2024-05-21 03:16:10,2024-06-02 10:05:19,12.284131944444445,522.2264000000001,6.1977,250.56615939787486,9.769950000000001,3.4598991679861926,2.8000042311998103,29.010253676904394,1.1740980177409202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2530250952410298,0.7469749047589702,0.04526748971193416,0.0205761316872428,0.0,0.0
2024-06-02 10:05:19,2024-06-02 16:27:12,0.2651967592592593,511.8763500000001,7.367399999999999,250.56615939787486,10.54955,29.52709117916343,2.5813790357705684,29.010253676904394,2.438300065187781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.30242027532852866,0.6975797246714713,0.0,0.0,0.0,0.0
2024-06-02 16:27:12,2024-07-09 16:28:26,37.000856481481485,511.8763500000001,7.367399999999999,250.56615939787486,10.54955,29.52709117916343,2.5813790357705684,29.010253676904394,2.438300065187781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.30242027532852866,0.6975797246714713,0.0,0.0,0.0,0.0
2024-07-09 16:28:26,2024-07-12 09:05:20,2.6922916666666667,511.8763500000001,7.367399999999999,250.56615939787486,10.54955,29.52709117916343,2.5813790357705684,29.010253676904394,2.438300065187781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.30242027532852866,0.6975797246714713,0.0,0.0,0.0,0.0
2024-07-12 09:05:20,2024-07-23 14:48:29,11.23829861111111,495.29184999999995,7.97495,250.56615939787486,11.81775,72.1431225720789,5.559113981609507,29.010253676904394,4.358009720466925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.41233956789935866,0.5876604321006413,0.005208333333333333,0.005208333333333333,0.0,0.0
2024-05-01 00:11:26,2024-05-22 08:19:03,21.338622685185186,516.6064000000001,12.4317,264.14349999999996,15.471580188679248,4.482679924471875,2.5279727284505014,7.980905577821681,1.7645432610929441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.20721502702502692,0.7927849729749731,0.005154639175257732,0.010309278350515464,0.0,0.0
2024-05-22 08:19:03,2024-05-28 19:30:21,6.466180555555556,507.63225,10.86105,207.6277,15.471580188679248,32.3970104011807,1.6047862121921739,50.713213124184385,1.7645432610929441,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2501171485414134,0.7498828514585866,0.0,0.0,0.0,0.0
2024-05-28 19:30:21,2024-06-02 17:54:11,4.933217592592593,517.3081999999999,13.553449999999998,207.6277,15.471580188679248,6.315382053701147,2.518688662045349,50.713213124184385,1.7645432610929441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.21836081581085465,0.7816391841891454,0.016666666666666666,0.03333333333333333,0.0,0.0
2024-06-02 17:54:11,2024-07-09 16:02:25,36.92238425925926,517.3081999999999,12.045549999999999,267.24510000000004,15.471580188679248,6.315382053701147,2.340958001714143,2.329366186665144,1.7645432610929441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2090898906694718,0.7909101093305282,0.0,0.0,0.0,0.0
2024-07-09 16:02:25,2024-07-23 14:16:07,13.926180555555556,517.3081999999999,12.045549999999999,267.24510000000004,15.471580188679248,6.315382053701147,2.340958001714143,2.329366186665144,1.7645432610929441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2090898906694718,0.7909101093305282,0.01680672268907563,0.008403361344537815,0.0,0.0
2024-05-01 01:46:33,2024-07-23 12:29:04,83.44619212962964,584.5346139896374,11.83245077720207,296.78717357512954,13.018085492227979,13.928936878114751,1.191241497498736,2.8601579764608975,1.1798076600658332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6456608615267979,0.3543391384732021,0.007772020725388601,0.0051813471502590676,0.0,0.0025906735751295338
2024-05-02 14:19:08,2024-05-11 14:46:32,9.019027777777778,583.24615,12.492380368098159,296.5410858895705,12.694907975460126,3.2170515967755047,8.269356960839522,0.7688353979368117,0.7973505650452472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.23928937748421897,0.760710622515781,0.06060606060606061,0.06060606060606061,0.0,0.0
2024-05-11 14:46:32,2024-07-15 11:50:13,64.87755787037037,557.24335,12.492380368098159,296.5410858895705,12.694907975460126,92.55400979074184,8.269356960839522,0.7688353979368117,0.7973505650452472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.47011741429065945,0.5298825857093405,0.007633587786259542,0.007633587786259542,0.0,0.0
2024-05-02 17:03:26,2024-07-23 12:04:33,81.79244212962963,582.265384180791,11.785118644067795,296.57622033898303,12.627497175141244,10.914137608009467,0.7211420177102718,0.6912364021627361,0.6723260600020529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.15087977997141566,0.8491202200285843,0.0,0.0,0.0,0.0
2024-05-01 00:19:13,2024-05-01 20:44:19,0.8507638888888889,588.54585,16.7976,299.92475,17.985449999999997,16.34249132999777,0.4507597562945665,0.6304629773344973,0.5614665453782154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9030029990757301,0.0969970009242699,0.0,0.0,0.0,0.0
2024-05-01 20:44:19,2024-05-08 12:27:28,6.6549652777777775,585.7526,16.7976,299.92475,17.985449999999997,16.325122613870146,0.4507597562945665,0.6304629773344973,0.5614665453782154,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9029702184046257,0.09702978159537437,0.03278688524590164,0.040983606557377046,0.0,0.0
2024-05-08 12:27:28,2024-05-08 20:50:17,0.3491782407407407,572.3534500000002,16.7976,299.92475,17.985449999999997,35.2213785310704,0.4507597562945665,0.6304629773344973,0.5614665453782154,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9205254185833808,0.07947458141661924,0.0,0.0,0.0,0.0
2024-05-08 20:50:17,2024-05-16 16:45:28,7.829988425925926,587.70155,16.7976,299.92475,17.499450000000003,4.9588089133857185,0.4507597562945665,0.6304629773344973,0.4241837331554384,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8912168273180212,0.10878317268197883,0.00641025641025641,0.03205128205128205,0.00641025641025641,0.0
2024-05-16 16:45:28,2024-05-17 13:39:12,0.8706481481481482,578.87345,16.7976,299.92475,17.499450000000003,32.63193472896241,0.4507597562945665,0.6304629773344973,0.4241837331554384,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9186673684952001,0.08133263150479984,0.0,0.0,0.0,0.0
2024-05-17 13:39:12,2024-05-26 01:58:28,8.513379629629629,591.2351,16.7976,299.92475,17.499450000000003,3.4416327199379313,0.4507597562945665,0.6304629773344973,0.4241837331554384,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8895165539056266,0.11048344609437345,0.005988023952095809,0.023952095808383235,0.0,0.005988023952095809
2024-05-26 01:58:28,2024-06-02 09:05:09,7.29630787037037,591.4174999999999,16.7976,299.92475,19.026899999999998,3.1688734093066193,0.4507597562945665,0.6304629773344973,4.334371974176456,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8575423369464568,0.14245766305354327,0.02127659574468085,0.028368794326241134,0.0,0.0
2024-06-02 09:05:09,2024-06-04 17:50:32,2.364849537037037,554.0859,16.7976,299.92475,25.381899999999998,78.37092082351919,0.4507597562945665,0.6304629773344973,17.153997990034426,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8508341705916345,0.14916582940836548,0.0,0.0,0.0,0.0
2024-06-04 17:50:32,2024-06-06 14:49:08,1.8740277777777778,586.6656500000001,16.4011,299.2534,17.540999999999997,9.681200699103162,0.4876341272975708,1.5187469350196448,0.4622869922006191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8949018201325158,0.10509817986748417,0.0,0.022727272727272728,0.0,0.0
2024-06-06 14:49:08,2024-06-08 10:34:04,1.8228703703703704,590.16715,16.4011,299.2534,17.540999999999997,2.967063536385317,0.4876341272975708,1.5187469350196448,0.4622869922006191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8873531739835474,0.11264682601645258,0.0,0.03333333333333333,0.0,0.0
2024-06-08 10:34:04,2024-06-10 06:46:11,1.8417476851851853,587.90785,16.4011,299.2534,17.540999999999997,4.422435507547969,0.4876341272975708,1.5187469350196448,0.4622869922006191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8890194744368892,0.11098052556311078,0.0,0.034482758620689655,0.0,0.0
2024-06-10 06:46:11,2024-06-18 02:19:14,7.814618055555556,590.5155000000002,16.4011,299.2534,17.540999999999997,1.6440805941315608,0.4876341272975708,1.5187469350196448,0.4622869922006191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8858088981473123,0.11419110185268767,0.006578947368421052,0.019736842105263157,0.0,0.0
2024-06-18 02:19:14,2024-06-29 07:02:28,11.196689814814814,579.6718000000001,16.4011,299.2534,19.675099999999997,28.312673001400107,0.4876341272975708,1.5187469350196448,4.89416708574175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8846398942420318,0.11536010575796819,0.00966183574879227,0.024154589371980676,0.0,0.0
2024-06-29 07:02:28,2024-07-06 10:19:25,7.136770833333333,584.54565,16.7673,297.96450000000004,19.675099999999997,18.368459515602176,0.5914035135078872,6.082541907182517,4.89416708574175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8729413607412803,0.12705863925871974,0.023809523809523808,0.031746031746031744,0.0,0.0
2024-07-06 10:19:25,2024-07-23 12:53:23,17.106921296296296,578.6470500000001,16.28785,297.96450000000004,19.675099999999997,42.527570963435,0.39478725450017926,6.082541907182517,4.89416708574175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8988249277525907,0.1011750722474093,0.003105590062111801,0.012422360248447204,0.0,0.0
2024-05-01 06:40:22,2024-05-04 10:53:03,3.175474537037037,593.4381000000001,9.75345,301.0026902887139,10.92585,12.486033211468518,0.6503595341687631,0.8558842880117372,0.406463473467368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7901171167974095,0.20988288320259052,0.0,0.0,0.0,0.0
2024-05-04 10:53:03,2024-05-15 01:52:28,10.624594907407408,589.86695,9.75345,301.0026902887139,10.92585,25.9922652350656,0.6503595341687631,0.8558842880117372,0.406463473467368,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.814937282522511,0.18506271747748898,0.03773584905660377,0.03773584905660377,0.0,0.0
2024-05-15 01:52:28,2024-05-19 04:46:18,4.120717592592593,595.9424499999999,9.300050000000002,301.0026902887139,10.623050000000001,2.459674015093529,0.5238871388099982,0.8558842880117372,0.5119337410868303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.764388773831707,0.23561122616829303,0.0,0.023255813953488372,0.0,0.0
2024-05-19 04:46:18,2024-05-25 05:48:03,6.042881944444445,596.43335,9.300050000000002,301.0026902887139,10.623050000000001,2.118231021519219,0.5238871388099982,0.8558842880117372,0.5119337410868303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7636786497568155,0.23632135024318449,0.01694915254237288,0.0,0.0,0.0
2024-05-25 05:48:03,2024-06-06 05:36:11,11.99175925925926,597.0588,9.300050000000002,301.0026902887139,10.623050000000001,2.696793214561557,0.5238871388099982,0.8558842880117372,0.5119337410868303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7648972237027587,0.2351027762972413,0.0,0.0,0.0,0.0
2024-06-06 05:36:11,2024-06-07 15:04:12,1.3944560185185184,579.7428,9.300050000000002,301.0026902887139,10.623050000000001,37.273910247192866,0.5238871388099982,0.8558842880117372,0.5119337410868303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8292890945481289,0.17071090545187104,0.0,0.0,0.0,0.0
2024-06-07 15:04:12,2024-06-18 16:32:30,11.061319444444445,596.32395,9.300050000000002,301.0026902887139,10.623050000000001,2.0476893646768115,0.5238871388099982,0.8558842880117372,0.5119337410868303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7635294071335528,0.2364705928664472,0.0,0.0,0.0,0.0
2024-06-18 16:32:30,2024-06-22 07:55:20,3.6408564814814817,594.063,9.300050000000002,301.0026902887139,10.623050000000001,4.707980704695969,0.5238871388099982,0.8558842880117372,0.5119337410868303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.769042631198715,0.23095736880128503,0.0,0.0,0.0,0.0
2024-06-22 07:55:20,2024-07-23 13:20:32,31.225833333333334,578.06005,9.300050000000002,301.0026902887139,10.623050000000001,80.11234154510447,0.5238871388099982,0.8558842880117372,0.5119337410868303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8887933967935023,0.11120660320649765,0.003472222222222222,0.003472222222222222,0.0,0.0
2024-05-01 02:19:32,2024-07-19 15:17:26,79.54020833333334,82.0650635678392,236.63704999999996,66.15302673115578,249.019,5.729552147514454,4.531715551474263,16.506979465926037,7.986198476450681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.99985946993078,0.00014053006922004242,0.010050251256281407,0.010050251256281407,0.0,0.0
2024-05-02 14:26:23,2024-07-14 00:58:29,72.43895833333333,671.3812747252747,28.071774725274725,122.83438560818679,123.75137912087914,19.013718528993728,1.252346513050571,28.939514884348945,37.911250994837864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.011783518069959698,0.9882164819300403,0.016483516483516484,0.005494505494505495,0.0,0.0
2024-05-03 02:32:20,2024-07-19 16:04:29,77.56399305555556,676.2545182926829,27.815689024390238,122.5573370609756,118.48260975609757,22.470048660184837,1.1964403880208099,30.591701611362087,41.4894155174756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0058068862951494715,0.9941931137048505,0.006097560975609756,0.0,0.006097560975609756,0.0
2024-05-01 00:19:05,2024-05-31 05:28:23,30.214791666666667,710.8812499999999,20.245923653715064,126.73813772718474,103.31924999999998,37.80469499647255,6.166407615424862,30.447481293666517,40.75613578846619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1754231393444866,0.8245768606555134,0.0034423407917383822,0.0,0.0,0.0
2024-05-31 05:28:23,2024-06-19 01:45:04,18.84491898148148,715.50025,20.245923653715064,126.73813772718474,91.67654999999999,20.270098644048918,6.166407615424862,30.447481293666517,58.17058371220303,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.03668198021308533,0.9633180197869147,0.003115264797507788,0.0,0.0,0.0
2024-06-19 01:45:04,2024-07-15 13:29:32,26.489212962962963,636.3691,20.245923653715064,126.73813772718474,91.67654999999999,144.4691166053365,6.166407615424862,30.447481293666517,58.17058371220303,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1383324636029195,0.8616675363970805,0.006224066390041493,0.0,0.0,0.0
2024-07-15 13:29:32,2024-07-19 19:34:21,4.253344907407407,672.8701,20.245923653715064,126.73813772718474,91.67654999999999,114.47304413928978,6.166407615424862,30.447481293666517,58.17058371220303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.10195837700884902,0.898041622991151,0.011627906976744186,0.011627906976744186,0.0,0.0
2024-05-01 01:27:30,2024-07-19 16:29:06,79.62611111111111,642.164342291372,28.002408769448376,122.8871758132956,116.68668033946251,51.53231680697627,1.9051698818862586,32.72867063803641,42.367469996488325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1473244341500738,0.8526755658499262,0.009900990099009901,0.0,0.0014144271570014145,0.0
2024-05-23 08:15:10,2024-06-26 04:29:27,33.84325231481481,612.91585,8.553300000000002,253.22349999999997,8.7479,3.1979596336447114,0.19274911427197675,25.90949054019842,0.2561204280884494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.13613776073091965,0.8638622392690803,0.006756756756756757,0.0,0.0,0.013513513513513514
2024-06-26 04:29:27,2024-07-23 10:43:11,27.25953703703704,905.5549500000001,14.9589,499.9325,28.1227,5.214828850953486,1.3280706583929225,2.101489183763188,2.8111495700626032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1164970907327798,0.8835029092672202,0.0,0.0,0.0,0.0
2024-05-23 04:53:09,2024-06-26 07:22:09,34.10347222222222,609.45305,8.86325,268.0734,9.014299999999999,4.129367116985615,0.13751856334021906,33.32893562404264,0.17539882373727908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.014850195422732027,0.985149804577268,0.0,0.0,0.0,0.015873015873015872
2024-06-26 07:22:09,2024-07-23 13:46:11,27.266689814814814,881.8483,15.097299999999999,499.533,26.883599999999994,64.12890415659943,1.5306953390706561,1.3372170236805494,3.6698820632133033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.023475428826870925,0.9765245711731291,0.0,0.0,0.0,0.0
2024-05-22 18:24:33,2024-06-06 05:35:10,14.46570601851852,622.26935,9.615549999999999,228.91400000000004,9.5185,3.7756870308942547,0.12644177982063723,18.899087530187387,0.13860716925332914,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2886481358616636,0.7113518641383364,0.015151515151515152,0.007575757575757576,0.0,0.0
2024-06-06 05:35:10,2024-06-26 03:37:23,19.918206018518518,610.5573,9.71435,228.91400000000004,9.672900000000002,34.345568765126025,0.2994514766069877,18.899087530187387,0.28094874977475864,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.36650885570733627,0.6334911442926637,0.005780346820809248,0.011560693641618497,0.0,0.017341040462427744
2024-06-26 03:37:23,2024-07-01 09:02:06,5.225497685185185,910.6067500000001,9.71435,507.62390000000005,24.105199999999996,7.283362235981832,0.2994514766069877,2.8090502965274644,4.352766774072979,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16648006909457225,0.8335199309054278,0.017543859649122806,0.0,0.0,0.0
